drone,image,scaling_factor
20181029_D1_0900_0930,00964.jpg,0.12560181644489757
20181029_D1_0900_0930,00965.jpg,0.12562735434738764
20181029_D1_0900_0930,00966.jpg,0.12566935277353297
20181029_D1_0900_0930,00967.jpg,0.1256987944547084
20181029_D1_0900_0930,00968.jpg,0.1257299551540171
20181029_D1_0900_0930,00969.jpg,0.12576042509110125
20181029_D1_0900_0930,00970.jpg,0.12574681244089717
20181029_D1_0900_0930,00971.jpg,0.1257729096350055
20181029_D1_0900_0930,00972.jpg,0.12573757868676408
20181029_D1_0900_0930,00973.jpg,0.12575212518656936
20181029_D1_0900_0930,00974.jpg,0.12577960569875146
20181029_D1_0900_0930,00975.jpg,0.12573100896527697
20181029_D1_0900_0930,00976.jpg,0.12567559957824542
20181029_D1_0900_0930,00977.jpg,0.1256902205914696
20181029_D1_0900_0930,00978.jpg,0.12563827445669465
20181029_D1_0900_0930,00979.jpg,0.1256526493796018
20181029_D1_0900_0930,00980.jpg,0.1257481243975062
20181029_D1_0900_0930,00981.jpg,0.1257560598214143
20181029_D1_0900_0930,00982.jpg,0.12577435500171036
20181029_D1_0900_0930,00983.jpg,0.12573827453722874
20181029_D1_0900_0930,00984.jpg,0.12575707441176442
20181029_D1_0900_0930,00985.jpg,0.12576225926200915
20181029_D1_0900_0930,00986.jpg,0.1257757709890398
20181029_D1_0900_0930,00987.jpg,0.12574144393819497
20181029_D1_0900_0930,00988.jpg,0.1257362075843209
20181029_D1_0900_0930,00989.jpg,0.12566098606649262
20181029_D1_0900_0930,00990.jpg,0.12566625246968033
20181029_D1_0900_0930,00991.jpg,0.1256769570878879
20181029_D1_0900_0930,00992.jpg,0.1255857588494135
20181029_D1_0900_0930,00993.jpg,0.1255989914479973
20181029_D1_0900_0930,00994.jpg,0.1255871517458416
20181029_D1_0900_0930,00995.jpg,0.12555880228150357
20181029_D1_0900_0930,00996.jpg,0.12555618840761595
20181029_D1_0900_0930,00997.jpg,0.12558877435120455
20181029_D1_0900_0930,00998.jpg,0.1256249989926398
20181029_D1_0900_0930,00999.jpg,0.12556466967145063
20181029_D1_0900_0930,01000.jpg,0.12556961905617386
20181029_D1_0900_0930,01001.jpg,0.1255745373475943
20181029_D1_0900_0930,01002.jpg,0.1255064124418072
20181029_D1_0900_0930,01003.jpg,0.1254960939274569
20181029_D1_0900_0930,01004.jpg,0.12542130115235597
20181029_D1_0900_0930,01005.jpg,0.12542504093789866
20181029_D1_0900_0930,01006.jpg,0.12540373522892603
20181029_D1_0900_0930,01007.jpg,0.12545071940062613
20181029_D1_0900_0930,01008.jpg,0.12546040439886502
20181029_D1_0900_0930,01009.jpg,0.12542541138661528
20181029_D1_0900_0930,01010.jpg,0.12544353533542357
20181029_D1_0900_0930,01011.jpg,0.12545125649157246
20181029_D1_0900_0930,01012.jpg,0.12546639841287027
20181029_D1_0900_0930,01013.jpg,0.1254411338026516
20181029_D1_0900_0930,01014.jpg,0.1254092550318186
20181029_D1_0900_0930,01015.jpg,0.1253823937691799
20181029_D1_0900_0930,01016.jpg,0.12537884300323013
20181029_D1_0900_0930,01017.jpg,0.12529172608496109
20181029_D1_0900_0930,01018.jpg,0.12531696533559605
20181029_D1_0900_0930,01019.jpg,0.12531837512079708
20181029_D1_0900_0930,01020.jpg,0.12530092128582335
20181029_D1_0900_0930,01021.jpg,0.12525200027391295
20181029_D1_0900_0930,01022.jpg,0.12522923464704902
20181029_D1_0900_0930,01023.jpg,0.12524476640346655
20181029_D1_0900_0930,01024.jpg,0.12522684061401015
20181029_D1_0900_0930,01025.jpg,0.12525897820563364
20181029_D1_0900_0930,01026.jpg,0.1252190312738868
20181029_D1_0900_0930,01027.jpg,0.12523742352416598
20181029_D1_0900_0930,01028.jpg,0.12525602620086088
20181029_D1_0900_0930,01029.jpg,0.12522183988869443
20181029_D1_0900_0930,01030.jpg,0.125210818014174
20181029_D1_0900_0930,01031.jpg,0.12521885487707285
20181029_D1_0900_0930,01032.jpg,0.125244312492464
20181029_D1_0900_0930,01033.jpg,0.1252614437129823
20181029_D1_0900_0930,01034.jpg,0.12529084695739728
20181029_D1_0900_0930,01035.jpg,0.12529613228463854
20181029_D1_0900_0930,01036.jpg,0.12533960179070322
20181029_D1_0900_0930,01037.jpg,0.1253636872247135
20181029_D1_0900_0930,01038.jpg,0.1253791040441645
20181029_D1_0900_0930,01039.jpg,0.12529427980365698
20181029_D1_0900_0930,01040.jpg,0.12537372810622485
20181029_D1_0900_0930,01041.jpg,0.1253998499371939
20181029_D1_0900_0930,01042.jpg,0.1254066548976835
20181029_D1_0900_0930,01043.jpg,0.12531728630684372
20181029_D1_0900_0930,01044.jpg,0.12535730031938333
20181029_D1_0900_0930,01045.jpg,0.12534705960826234
20181029_D1_0900_0930,01046.jpg,0.1253598757352733
20181029_D1_0900_0930,01047.jpg,0.1253649344975207
20181029_D1_0900_0930,01048.jpg,0.12532580414372516
20181029_D1_0900_0930,01049.jpg,0.12534519142896106
20181029_D1_0900_0930,01050.jpg,0.12531285292654062
20181029_D1_0900_0930,01051.jpg,0.12544568597811948
20181029_D1_0900_0930,01052.jpg,0.1253839574666094
20181029_D1_0900_0930,01053.jpg,0.12537652651085068
20181029_D1_0900_0930,01054.jpg,0.12532533064447177
20181029_D1_0900_0930,01055.jpg,0.1252816154544147
20181029_D1_0900_0930,01056.jpg,0.12530671845241015
20181029_D1_0900_0930,01057.jpg,0.12527170063763746
20181029_D1_0900_0930,01058.jpg,0.12527935472722945
20181029_D1_0900_0930,01059.jpg,0.12529307007775375
20181029_D1_0900_0930,01060.jpg,0.1253495678769319
20181029_D1_0900_0930,01061.jpg,0.125353056803251
20181029_D1_0900_0930,01062.jpg,0.1252787739393734
20181029_D1_0900_0930,01063.jpg,0.12521807647746824
20181029_D1_0900_0930,01064.jpg,0.12523861178793957
20181029_D1_0900_0930,01065.jpg,0.12525910759685943
20181029_D1_0900_0930,01066.jpg,0.12528114518925298
20181029_D1_0900_0930,01067.jpg,0.12529128898686592
20181029_D1_0900_0930,01068.jpg,0.12539209033186985
20181029_D1_0900_0930,01069.jpg,0.1254084317916085
20181029_D1_0900_0930,01070.jpg,0.1254085019138935
20181029_D1_0900_0930,01071.jpg,0.12541874060026376
20181029_D1_0900_0930,01072.jpg,0.12543881449284466
20181029_D1_0900_0930,01073.jpg,0.12544348007444686
20181029_D1_0900_0930,01074.jpg,0.1254103439768603
20181029_D1_0900_0930,01075.jpg,0.12543057850891937
20181029_D1_0900_0930,01076.jpg,0.125438256656727
20181029_D1_0900_0930,01077.jpg,0.12545545138933892
20181029_D1_0900_0930,01078.jpg,0.12546003252559318
20181029_D1_0900_0930,01079.jpg,0.12547490141437143
20181029_D1_0900_0930,01080.jpg,0.12559251208058989
20181029_D1_0900_0930,01081.jpg,0.12560829381356856
20181029_D1_0900_0930,01082.jpg,0.12563114888688878
20181029_D1_0900_0930,01083.jpg,0.1256493334025359
20181029_D1_0900_0930,01084.jpg,0.12567469710829873
20181029_D1_0900_0930,01085.jpg,0.12569514720205802
20181029_D1_0900_0930,01086.jpg,0.12565689007046213
20181029_D1_0900_0930,01087.jpg,0.12567971798736344
20181029_D1_0900_0930,01088.jpg,0.1256629095456845
20181029_D1_0900_0930,01089.jpg,0.12572740259489354
20181029_D1_0900_0930,01090.jpg,0.12580879938244596
20181029_D1_0900_0930,01091.jpg,0.12579727491380055
20181029_D1_0900_0930,01092.jpg,0.12576927886948103
20181029_D1_0900_0930,01093.jpg,0.1258542065773222
20181029_D1_0900_0930,01094.jpg,0.1258849263083657
20181029_D1_0900_0930,01095.jpg,0.12592275595026317
20181029_D1_0900_0930,01096.jpg,0.12585167168173705
20181029_D1_0900_0930,01097.jpg,0.1259282323484235
20181029_D1_0900_0930,01098.jpg,0.12590087008664114
20181029_D1_0900_0930,01099.jpg,0.1258856722042967
20181029_D1_0900_0930,01100.jpg,0.12576080616828192
20181029_D1_0900_0930,01101.jpg,0.12580377134366344
20181029_D1_0900_0930,01102.jpg,0.12572437788622318
20181029_D1_0900_0930,01103.jpg,0.12569162749988472
20181029_D1_0900_0930,01104.jpg,0.12565948425970552
20181029_D1_0900_0930,01105.jpg,0.12568227850687835
20181029_D1_0900_0930,01106.jpg,0.12570091251947466
20181029_D1_0900_0930,01107.jpg,0.12565352730044277
20181029_D1_0900_0930,01108.jpg,0.12560283486304216
20181029_D1_0900_0930,01109.jpg,0.12556411719149507
20181029_D1_0900_0930,01110.jpg,0.12551610803073912
20181029_D1_0900_0930,01111.jpg,0.12548351570112948
20181029_D1_0900_0930,01112.jpg,0.12551322598629117
20181029_D1_0900_0930,01113.jpg,0.12553250837428592
20181029_D1_0900_0930,01114.jpg,0.1255074204436782
20181029_D1_0900_0930,01115.jpg,0.12553386334172262
20181029_D1_0900_0930,01116.jpg,0.12557430052119145
20181029_D1_0900_0930,01117.jpg,0.12558831294466397
20181029_D1_0900_0930,01118.jpg,0.12560544684182248
20181029_D1_0900_0930,01119.jpg,0.12564276309704037
20181029_D1_0900_0930,01120.jpg,0.12563912913674494
20181029_D1_0900_0930,01121.jpg,0.12566717078954834
20181029_D1_0900_0930,01122.jpg,0.1256585572218451
20181029_D1_0900_0930,01123.jpg,0.1256371183989121
20181029_D1_0900_0930,01124.jpg,0.1256794414785153
20181029_D1_0900_0930,01125.jpg,0.1257060881856153
20181029_D1_0900_0930,01126.jpg,0.1257095247423176
20181029_D1_0900_0930,01127.jpg,0.12572291417137307
20181029_D1_0900_0930,01128.jpg,0.12575050572897087
20181029_D1_0900_0930,01129.jpg,0.12578058172840972
20181029_D1_0900_0930,01130.jpg,0.12574547089730015
20181029_D1_0900_0930,01131.jpg,0.12569564447970136
20181029_D1_0900_0930,01132.jpg,0.12570952004085828
20181029_D1_0900_0930,01133.jpg,0.12568907044008126
20181029_D1_0900_0930,01134.jpg,0.12571172828737845
20181029_D1_0900_0930,01135.jpg,0.1256660620522107
20181029_D1_0900_0930,01136.jpg,0.1256704595821698
20181029_D1_0900_0930,01137.jpg,0.1256497188242404
20181029_D1_0900_0930,01138.jpg,0.12563511083779852
20181029_D1_0900_0930,01139.jpg,0.12566614293220477
20181029_D1_0900_0930,01140.jpg,0.12568605538664518
20181029_D1_0900_0930,01141.jpg,0.1256785248953871
20181029_D1_0900_0930,01142.jpg,0.12565711828188655
20181029_D1_0900_0930,01143.jpg,0.1256030746085509
20181029_D1_0900_0930,01144.jpg,0.1255623098979105
20181029_D1_0900_0930,01145.jpg,0.1255769779319342
20181029_D1_0900_0930,01146.jpg,0.12556777721253043
20181029_D1_0900_0930,01147.jpg,0.12558398153645825
20181029_D1_0900_0930,01148.jpg,0.12560447267404198
20181029_D1_0900_0930,01149.jpg,0.12561232864308594
20181029_D1_0900_0930,01150.jpg,0.12560848458947704
20181029_D1_0900_0930,01151.jpg,0.12562130694836796
20181029_D1_0900_0930,01152.jpg,0.12564176223033918
20181029_D1_0900_0930,01153.jpg,0.12564158963463504
20181029_D1_0900_0930,01154.jpg,0.12565538059884687
20181029_D1_0900_0930,01155.jpg,0.1256720624124837
20181029_D1_0900_0930,01156.jpg,0.1256739710831349
20181029_D1_0900_0930,01157.jpg,0.12569716065863218
20181029_D1_0900_0930,01158.jpg,0.1256694063391783
20181029_D1_0900_0930,01159.jpg,0.12566265988748593
20181029_D1_0900_0930,01160.jpg,0.12568094154536627
20181029_D1_0900_0930,01161.jpg,0.12569094204662723
20181029_D1_0900_0930,01162.jpg,0.12569575071912623
20181029_D1_0900_0930,01163.jpg,0.12566683751040583
20181029_D1_0900_0930,01164.jpg,0.12566439602803084
20181029_D1_0900_0930,01165.jpg,0.12565929254571256
20181029_D1_0900_0930,01166.jpg,0.1256712582456192
20181029_D1_0900_0930,01167.jpg,0.12573601431104334
20181029_D1_0900_0930,01168.jpg,0.12575285778567058
20181029_D1_0900_0930,01169.jpg,0.1257643382816319
20181029_D1_0900_0930,01170.jpg,0.1257734960272378
20181029_D1_0900_0930,01171.jpg,0.12579133300909942
20181029_D1_0900_0930,01172.jpg,0.12579827000723573
20181029_D1_0900_0930,01173.jpg,0.12581161009914993
20181029_D1_0900_0930,01174.jpg,0.1258119448258803
20181029_D1_0900_0930,01175.jpg,0.12583125833286463
20181029_D1_0900_0930,01176.jpg,0.12584270361536712
20181029_D1_0900_0930,01177.jpg,0.12586116083002652
20181029_D1_0900_0930,01178.jpg,0.12587685315368666
20181029_D1_0900_0930,01179.jpg,0.12587984020568205
20181029_D1_0900_0930,01180.jpg,0.1259038639014976
20181029_D1_0900_0930,01181.jpg,0.12601408118931642
20181029_D1_0900_0930,01182.jpg,0.1260375891300989
20181029_D1_0900_0930,01183.jpg,0.12612237511277274
20181029_D1_0900_0930,01184.jpg,0.12614168380618287
20181029_D1_0900_0930,01185.jpg,0.12619816495541203
20181029_D1_0900_0930,01186.jpg,0.1262089457438323
20181029_D1_0900_0930,01187.jpg,0.12622544675277764
20181029_D1_0900_0930,01188.jpg,0.12623050995262222
20181029_D1_0900_0930,01189.jpg,0.1262525477958878
20181029_D1_0900_0930,01190.jpg,0.1262868528088258
20181029_D1_0900_0930,01191.jpg,0.12630202753675648
20181029_D1_0900_0930,01192.jpg,0.1262793795466429
20181029_D1_0900_0930,01193.jpg,0.1262351772022377
20181029_D1_0900_0930,01194.jpg,0.12625638961009955
20181029_D1_0900_0930,01195.jpg,0.12628122759444418
20181029_D1_0900_0930,01196.jpg,0.12630198038068305
20181029_D1_0900_0930,01197.jpg,0.1263351004801534
20181029_D1_0900_0930,01198.jpg,0.12633774991902388
20181029_D1_0900_0930,01199.jpg,0.1263664437901508
20181029_D1_0900_0930,01200.jpg,0.1263226390378595
20181029_D1_0900_0930,01201.jpg,0.12635224239774734
20181029_D1_0900_0930,01202.jpg,0.12637166001693603
20181029_D1_0900_0930,01203.jpg,0.12634042009256355
20181029_D1_0900_0930,01204.jpg,0.12634654818139557
20181029_D1_0900_0930,01205.jpg,0.12631287207946384
20181029_D1_0900_0930,01206.jpg,0.1262752747830072
20181029_D1_0900_0930,01207.jpg,0.12627808591318063
20181029_D1_0900_0930,01208.jpg,0.12625238769536948
20181029_D1_0900_0930,01209.jpg,0.1262607059381799
20181029_D1_0900_0930,01210.jpg,0.1262500450300453
20181029_D1_0900_0930,01211.jpg,0.1262828001137428
20181029_D1_0900_0930,01212.jpg,0.1262364384093577
20181029_D1_0900_0930,01213.jpg,0.12615766419692856
20181029_D1_0900_0930,01214.jpg,0.1261102116599157
20181029_D1_0900_0930,01215.jpg,0.12606123636551753
20181029_D1_0900_0930,01216.jpg,0.12598026927847825
20181029_D1_0900_0930,01217.jpg,0.12594821758675953
20181029_D1_0900_0930,01218.jpg,0.12594153711304573
20181029_D1_0900_0930,01219.jpg,0.12595904471132807
20181029_D1_0900_0930,01220.jpg,0.12591746685762492
20181029_D1_0900_0930,01221.jpg,0.12594591617320042
20181029_D1_0900_0930,01222.jpg,0.12594859994979085
20181029_D1_0900_0930,01223.jpg,0.1259033503642572
20181029_D1_0900_0930,01224.jpg,0.12592553166094952
20181029_D1_0900_0930,01225.jpg,0.12589498143194486
20181029_D1_0900_0930,01226.jpg,0.12585686462214388
20181029_D1_0900_0930,01227.jpg,0.12583903245656833
20181029_D1_0900_0930,01228.jpg,0.12578328594523805
20181029_D1_0900_0930,01229.jpg,0.1258097336238361
20181029_D1_0900_0930,01230.jpg,0.12574630150733085
20181029_D1_0900_0930,01231.jpg,0.1257691157724968
20181029_D1_0900_0930,01232.jpg,0.1257258359707046
20181029_D1_0900_0930,01233.jpg,0.1257264488032472
20181029_D1_0900_0930,01234.jpg,0.1257339496000098
20181029_D1_0900_0930,01235.jpg,0.12570795300543436
20181029_D1_0900_0930,01236.jpg,0.12563944553391532
20181029_D1_0900_0930,01237.jpg,0.12565728890591885
20181029_D1_0900_0930,01238.jpg,0.1256190410154355
20181029_D1_0900_0930,01239.jpg,0.1256075878097118
20181029_D1_0900_0930,01240.jpg,0.1254393209466157
20181029_D1_0900_0930,01241.jpg,0.12546888940581638
20181029_D1_0900_0930,01242.jpg,0.12551065212278176
20181029_D1_0900_0930,01243.jpg,0.12546281920454536
20181029_D1_0900_0930,01244.jpg,0.12544195347934817
20181029_D1_0900_0930,01245.jpg,0.12541097496925
20181029_D1_0900_0930,01246.jpg,0.12541867454247937
20181029_D1_0900_0930,01247.jpg,0.12544754945373843
20181029_D1_0900_0930,01248.jpg,0.12540242117404263
20181029_D1_0900_0930,01249.jpg,0.1253968723395482
20181029_D1_0900_0930,01250.jpg,0.12544744503725483
20181029_D1_0900_0930,01251.jpg,0.1254842200792538
20181029_D1_0900_0930,01252.jpg,0.12540065184720228
20181029_D1_0900_0930,01253.jpg,0.12542615327912923
20181029_D1_0900_0930,01254.jpg,0.12540728763263345
20181029_D1_0900_0930,01255.jpg,0.1254568357294691
20181029_D1_0900_0930,01256.jpg,0.12535594443719078
20181029_D1_0900_0930,01257.jpg,0.12540158876600915
20181029_D1_0900_0930,01258.jpg,0.12536660111647024
20181029_D1_0900_0930,01259.jpg,0.12540400610009972
20181029_D1_0900_0930,01260.jpg,0.12547611678420725
20181029_D1_0900_0930,01261.jpg,0.12542903068712472
20181029_D1_0900_0930,01262.jpg,0.1254486641864951
20181029_D1_0900_0930,01263.jpg,0.1254291179977434
20181029_D1_0900_0930,01264.jpg,0.1253530301635435
20181029_D1_0900_0930,01265.jpg,0.12537165583599394
20181029_D1_0900_0930,01266.jpg,0.12539396063960737
20181029_D1_0900_0930,01267.jpg,0.12540329541852777
20181029_D1_0900_0930,01268.jpg,0.1252968985517301
20181029_D1_0900_0930,01269.jpg,0.12529369549843658
20181029_D1_0900_0930,01270.jpg,0.1253940949352605
20181029_D1_0900_0930,01271.jpg,0.12540619909039152
20181029_D1_0900_0930,01272.jpg,0.125385019100947
20181029_D1_0900_0930,01273.jpg,0.1253557390384317
20181029_D1_0900_0930,01274.jpg,0.1253715040824621
20181029_D1_0900_0930,01275.jpg,0.12536753999961378
20181029_D1_0900_0930,01276.jpg,0.12533749708339825
20181029_D1_0900_0930,01277.jpg,0.12538095869374882
20181029_D1_0900_0930,01278.jpg,0.1253843463628182
20181029_D1_0900_0930,01279.jpg,0.12541833868588737
20181029_D1_0900_0930,01280.jpg,0.12540002927679586
20181029_D1_0900_0930,01281.jpg,0.12540485363769882
20181029_D1_0900_0930,01282.jpg,0.12541035786924715
20181029_D1_0900_0930,01283.jpg,0.12543756992587207
20181029_D1_0900_0930,01284.jpg,0.12548175379804408
20181029_D1_0900_0930,01285.jpg,0.1254199123930177
20181029_D1_0900_0930,01286.jpg,0.12544145355116895
20181029_D1_0900_0930,01287.jpg,0.12546877439314139
20181029_D1_0900_0930,01288.jpg,0.12546063635246082
20181029_D1_0900_0930,01289.jpg,0.12546881824567457
20181029_D1_0900_0930,01290.jpg,0.12548929144870033
20181029_D1_0900_0930,01291.jpg,0.12550653580662302
20181029_D1_0900_0930,01292.jpg,0.1255374691248755
20181029_D1_0900_0930,01293.jpg,0.1255398644584429
20181029_D1_0900_0930,01294.jpg,0.1254873369109195
20181029_D1_0900_0930,01295.jpg,0.1254519842860284
20181029_D1_0900_0930,01296.jpg,0.12547515606691345
20181029_D1_0900_0930,01297.jpg,0.12546516724303833
20181029_D1_0900_0930,01298.jpg,0.12549383044707763
20181029_D1_0900_0930,01299.jpg,0.12548890128096984
20181029_D1_0900_0930,01300.jpg,0.12553799301743562
20181029_D1_0900_0930,01301.jpg,0.12557276904488432
20181029_D1_0900_0930,01302.jpg,0.12559169270370896
20181029_D1_0900_0930,01303.jpg,0.12560792570471482
20181029_D1_0900_0930,01304.jpg,0.12571446072158007
20181029_D1_0900_0930,01305.jpg,0.1257448503838213
20181029_D1_0900_0930,01306.jpg,0.12583234138582342
20181029_D1_0900_0930,01307.jpg,0.12585828137571348
20181029_D1_0900_0930,01308.jpg,0.125819974892421
20181029_D1_0900_0930,01309.jpg,0.12584084597695866
20181029_D1_0900_0930,01310.jpg,0.1258664716918027
20181029_D1_0900_0930,01311.jpg,0.12582965712861455
20181029_D1_0900_0930,01312.jpg,0.12585699472344802
20181029_D1_0900_0930,01313.jpg,0.1258895002308712
20181029_D1_0900_0930,01314.jpg,0.12585644558890707
20181029_D1_0900_0930,01315.jpg,0.1258732762615958
20181029_D1_0900_0930,01316.jpg,0.1258527606598952
20181029_D1_0900_0930,01317.jpg,0.12587082076207354
20181029_D1_0900_0930,01318.jpg,0.125822371276899
20181029_D1_0900_0930,01319.jpg,0.12582101649256341
20181029_D1_0900_0930,01320.jpg,0.125801485935083
20181029_D1_0900_0930,01321.jpg,0.12580926033945805
20181029_D1_0900_0930,01322.jpg,0.12583016049952447
20181029_D1_0900_0930,01323.jpg,0.12584422397934666
20181029_D1_0900_0930,01324.jpg,0.12581892879918885
20181029_D1_0900_0930,01325.jpg,0.1257812431056087
20181029_D1_0900_0930,01326.jpg,0.12573323022152894
20181029_D1_0900_0930,01327.jpg,0.12572193275095409
20181029_D1_0900_0930,01328.jpg,0.1257600433484769
20181029_D1_0900_0930,01329.jpg,0.125695451160049
20181029_D1_0900_0930,01330.jpg,0.12565498681741874
20181029_D1_0900_0930,01331.jpg,0.12566668567496092
20181029_D1_0900_0930,01332.jpg,0.1256865599026003
20181029_D1_0900_0930,01333.jpg,0.12570319806866512
20181029_D1_0900_0930,01334.jpg,0.1256189510566282
20181029_D1_0900_0930,01335.jpg,0.1256109684315259
20181029_D1_0900_0930,01336.jpg,0.12561167882305826
20181029_D1_0900_0930,01337.jpg,0.12560945359647502
20181029_D1_0900_0930,01338.jpg,0.12557920930891128
20181029_D1_0900_0930,01339.jpg,0.12556930727005605
20181029_D1_0900_0930,01340.jpg,0.12547458920999657
20181029_D1_0900_0930,01341.jpg,0.1254956574139268
20181029_D1_0900_0930,01342.jpg,0.12550399536612716
20181029_D1_0900_0930,01343.jpg,0.12551402379666424
20181029_D1_0900_0930,01344.jpg,0.1255102790367208
20181029_D1_0900_0930,01345.jpg,0.12553623487447657
20181029_D1_0900_0930,01346.jpg,0.12545168199164997
20181029_D1_0900_0930,01347.jpg,0.1255034059996979
20181029_D1_0900_0930,01348.jpg,0.12547178615379714
20181029_D1_0900_0930,01349.jpg,0.12543155209337048
20181029_D1_0900_0930,01350.jpg,0.12537925192884122
20181029_D1_0900_0930,01351.jpg,0.1252536375105796
20181029_D1_0900_0930,01352.jpg,0.125179385312388
20181029_D1_0900_0930,01353.jpg,0.12520758965015327
20181029_D1_0900_0930,01354.jpg,0.12524184181493686
20181029_D1_0900_0930,01355.jpg,0.1252443326191266
20181029_D1_0900_0930,01356.jpg,0.125254279160973
20181029_D1_0900_0930,01357.jpg,0.12524331628086238
20181029_D1_0900_0930,01358.jpg,0.12526189199814303
20181029_D1_0900_0930,01359.jpg,0.1253305555580092
20181029_D1_0900_0930,01360.jpg,0.12529396398033468
20181029_D1_0900_0930,01361.jpg,0.1252568312954882
20181029_D1_0900_0930,01362.jpg,0.1252813582349645
20181029_D1_0900_0930,01363.jpg,0.12527080351681566
20181029_D1_0900_0930,01364.jpg,0.12528932692695774
20181029_D1_0900_0930,01365.jpg,0.12531343032891434
20181029_D1_0900_0930,01366.jpg,0.1252940434692905
20181029_D1_0900_0930,01367.jpg,0.12531270326607602
20181029_D1_0900_0930,01368.jpg,0.12531684629038295
20181029_D1_0900_0930,01369.jpg,0.12534688148839493
20181029_D1_0900_0930,01370.jpg,0.12535088777073833
20181029_D1_0900_0930,01371.jpg,0.1253585940391773
20181029_D1_0900_0930,01372.jpg,0.12537607180793056
20181029_D1_0900_0930,01373.jpg,0.1254028471120644
20181029_D1_0900_0930,01374.jpg,0.1254652914917155
20181029_D1_0900_0930,01375.jpg,0.1254128572063141
20181029_D1_0900_0930,01376.jpg,0.12542723628039448
20181029_D1_0900_0930,01377.jpg,0.12543247559667925
20181029_D1_0900_0930,01378.jpg,0.12543836267106284
20181029_D1_0900_0930,01379.jpg,0.1255079605666948
20181029_D1_0900_0930,01380.jpg,0.12551538398575995
20181029_D1_0900_0930,01381.jpg,0.12553701690700816
20181029_D1_0900_0930,01382.jpg,0.12553114351482314
20181029_D1_0900_0930,01383.jpg,0.12556360756339735
20181029_D1_0900_0930,01384.jpg,0.12556497095315464
20181029_D1_0900_0930,01385.jpg,0.12554896505528682
20181029_D1_0900_0930,01386.jpg,0.12558474943132902
20181029_D1_0900_0930,01387.jpg,0.12567899244515057
20181029_D1_0900_0930,01388.jpg,0.1256683757021317
20181029_D1_0900_0930,01389.jpg,0.12567824310892675
20181029_D1_0900_0930,01390.jpg,0.12567685237772824
20181029_D1_0900_0930,01391.jpg,0.125710169831987
20181029_D1_0900_0930,01392.jpg,0.12572565644839434
20181029_D1_0900_0930,01393.jpg,0.12584567427287763
20181029_D1_0900_0930,01394.jpg,0.12593641563340613
20181029_D1_0900_0930,01395.jpg,0.12593518347380872
20181029_D1_0900_0930,01396.jpg,0.12594553209358322
20181029_D1_0900_0930,01397.jpg,0.12596823453649006
20181029_D1_0900_0930,01398.jpg,0.12597860886731627
20181029_D1_0900_0930,01399.jpg,0.12599161250508056
20181029_D1_0900_0930,01400.jpg,0.1259730861897191
20181029_D1_0900_0930,01401.jpg,0.1260047483466891
20181029_D1_0900_0930,01402.jpg,0.12602507297728924
20181029_D1_0900_0930,01403.jpg,0.12604095833141557
20181029_D1_0900_0930,01404.jpg,0.12605606450021437
20181029_D1_0900_0930,01405.jpg,0.12607035237822692
20181029_D1_0900_0930,01406.jpg,0.1260708743388603
20181029_D1_0900_0930,01407.jpg,0.12610305216958853
20181029_D1_0900_0930,01408.jpg,0.1261020928424733
20181029_D1_0900_0930,01409.jpg,0.12610458231047872
20181029_D1_0900_0930,01410.jpg,0.12610947987726254
20181029_D1_0900_0930,01411.jpg,0.12613169345955444
20181029_D1_0900_0930,01412.jpg,0.1261469576257201
20181029_D1_0900_0930,01413.jpg,0.12616276487095038
20181029_D1_0900_0930,01414.jpg,0.12618990360800006
20181029_D1_0900_0930,01415.jpg,0.1262093863474883
20181029_D1_0900_0930,01416.jpg,0.1262340085070268
20181029_D1_0900_0930,01417.jpg,0.12626280126423783
20181029_D1_0900_0930,01418.jpg,0.12626473083535542
20181029_D1_0900_0930,01419.jpg,0.12629127829243347
20181029_D1_0900_0930,01420.jpg,0.12631947164255222
20181029_D1_0900_0930,01421.jpg,0.1263247028866729
20181029_D1_0900_0930,01422.jpg,0.126294699436753
20181029_D1_0900_0930,01423.jpg,0.12626800535764954
20181029_D1_0900_0930,01424.jpg,0.1263483206376938
20181029_D1_0900_0930,01425.jpg,0.12636827342013018
20181029_D1_0900_0930,01426.jpg,0.12635996513597694
20181029_D1_0900_0930,01427.jpg,0.12643948143168213
20181029_D1_0900_0930,01428.jpg,0.12638347234832653
20181029_D1_0900_0930,01429.jpg,0.12638016919152112
20181029_D1_0900_0930,01430.jpg,0.12639287412168013
20181029_D1_0900_0930,01431.jpg,0.12642013791942275
20181029_D1_0900_0930,01432.jpg,0.12642483626973805
20181029_D1_0900_0930,01433.jpg,0.1264583596454068
20181029_D1_0900_0930,01434.jpg,0.12647759536260972
20181029_D1_0900_0930,01435.jpg,0.12648567737792807
20181029_D1_0900_0930,01436.jpg,0.12642146333739931
20181029_D1_0900_0930,01437.jpg,0.12639199869963771
20181029_D1_0900_0930,01438.jpg,0.12639334300703303
20181029_D1_0900_0930,01439.jpg,0.1263589331089139
20181029_D1_0900_0930,01440.jpg,0.12637061070580843
20181029_D1_0900_0930,01441.jpg,0.1263647655430174
20181029_D1_0900_0930,01442.jpg,0.12636908736172178
20181029_D1_0900_0930,01443.jpg,0.12631633876526688
20181029_D1_0900_0930,01444.jpg,0.1263071948464277
20181029_D1_0900_0930,01445.jpg,0.12622474098328634
